event_id,timestamp,login_hour,user_id,workspace_id,source_ip,ip_region,user_region,geo_mismatch,impossible_travel,action,success,failed_attempts_last_15m,data_downloaded_mb,is_injected_anomaly,anomaly_type
77c7668e-5ec2-4bbc-bd1e-fb6d261b532f,2025-10-20 20:15:12,20,USR-0144,WS-018,216.163.250.70,US-West,US-West,False,False,read,False,2,308.11,False,None
663721c0-e607-445c-8438-ce3a73aab180,2025-10-20 20:26:10,20,USR-0063,WS-010,156.78.38.215,Asia-Pacific,Asia-Pacific,False,False,read,True,0,8.91,False,None
59c69a63-41aa-41d8-8818-e1a6cbf5f173,2025-10-20 20:39:46,20,USR-0007,WS-005,161.83.164.93,US-West,US-West,False,False,admin,True,0,5.9,False,None
ad1e9930-efb0-4fdc-b80e-e0ffd2c981a6,2025-10-20 20:42:46,20,USR-0051,WS-016,177.214.198.229,South-America,South-America,False,False,admin,True,0,6.88,False,None
6ab5a478-9450-468b-a478-03d40ff1f4d5,2025-10-20 20:43:01,20,USR-0100,WS-017,117.118.126.25,US-West,US-West,False,False,write,True,0,1037.55,True,off_hours
33bef605-f396-4fa6-bf6e-c47fc1d3ef13,2025-10-20 20:44:29,20,USR-0018,WS-015,88.253.214.130,Asia-Pacific,Asia-Pacific,False,False,admin,True,0,17.29,True,off_hours
588221e9-f828-4376-8c46-fa8acfeeb8f5,2025-10-20 20:49:42,20,USR-0185,WS-019,62.201.10.244,Asia-Pacific,Asia-Pacific,False,False,admin,True,0,226.2,False,None
644a43d4-796b-4cd9-92b4-a378a7b207a8,2025-10-20 21:10:08,21,USR-0064,WS-009,73.33.98.146,Asia-Pacific,Asia-Pacific,False,False,write,True,0,7.28,False,None
3a16fb94-352a-486b-b7a4-0622afbb4a6b,2025-10-20 21:15:16,21,USR-0048,WS-018,189.64.81.21,US-West,US-West,False,False,admin,False,6,375.07,False,None
6e1ada47-0e0d-49ae-8327-4ce7adee9671,2025-10-20 21:24:53,21,USR-0007,WS-004,219.16.126.243,US-West,US-West,False,False,write,True,0,6.22,False,None
521c6e53-d4fa-4baf-a9b0-f7f0579387ac,2025-10-20 21:28:35,21,USR-0185,WS-012,132.205.52.47,South-America,Asia-Pacific,True,True,delete,True,0,3761.66,True,session_hijacking
9a0562d6-6389-42d5-961b-820059ce4d0b,2025-10-20 21:37:28,21,USR-0051,WS-010,220.141.101.114,South-America,South-America,False,False,admin,True,0,6.25,False,None
eb4810d8-eec3-43c9-ac51-a066c16b5e9a,2025-10-20 21:38:55,21,USR-0051,WS-016,35.38.154.3,South-America,South-America,False,False,delete,True,0,5.66,False,None
a510fe04-cb45-43c7-bbd9-91d6d210b6ca,2025-10-20 21:51:40,21,USR-0063,WS-004,87.137.222.116,Asia-Pacific,Asia-Pacific,False,False,admin,True,0,8.76,False,None
6ef94984-25d0-4ec3-b582-fe993f19f6e2,2025-10-20 21:55:48,21,USR-0064,WS-016,24.229.243.197,Asia-Pacific,Asia-Pacific,False,False,read,True,0,304.02,True,data_exfiltration
4478ef17-e0bd-4d0b-b7e9-97fdbf7d7438,2025-10-20 22:07:24,22,USR-0038,WS-001,15.79.68.179,US-East,US-East,False,False,delete,True,0,376.94,True,off_hours
8d931335-4c66-4b27-9b77-8798e2f522bb,2025-10-20 22:12:16,22,USR-0063,WS-003,47.220.116.64,Asia-Pacific,Asia-Pacific,False,False,admin,True,0,15.48,False,None
a233cde8-1172-40bd-8e94-689592811cb2,2025-10-20 22:41:12,22,USR-0150,WS-018,196.136.19.105,US-West,US-West,False,False,read,True,0,441.87,False,None
ee5d85f1-72ba-4170-9dc6-77d231a0ccc2,2025-10-20 23:00:25,23,USR-0063,WS-005,66.132.165.99,Asia-Pacific,Asia-Pacific,False,False,write,True,0,7.16,False,None
8ccd37fa-d26a-44ee-bc50-3d2af60b89ea,2025-10-20 23:08:08,23,USR-0127,WS-011,30.157.183.211,EU-Central,EU-Central,False,False,write,True,0,200.24,False,None
35349c53-25f0-4f20-ae95-ee164af53318,2025-10-20 23:08:16,23,USR-0129,WS-015,162.229.169.181,EU-Central,EU-Central,False,False,delete,True,0,51.32,False,None
94b81e08-fced-4b8c-b3b4-ddcf9d7ce2ea,2025-10-20 23:08:53,23,USR-0129,WS-020,63.131.202.171,EU-Central,EU-Central,False,False,read,True,0,62.07,False,None
eee7d28b-838f-4ca7-8bd4-8706b7c7dced,2025-10-20 23:24:24,23,USR-0163,WS-004,11.172.241.245,South-America,US-East,True,True,admin,True,0,359.2,False,None
add74480-f734-44cb-a099-4caab98a2285,2025-10-20 23:25:56,23,USR-0051,WS-006,21.229.253.40,South-America,South-America,False,False,delete,True,0,7.73,False,None
bf824363-f27e-4ced-8af0-a46e56cc1d55,2025-10-20 23:29:33,23,USR-0113,WS-016,181.43.253.18,Asia-Pacific,Asia-Pacific,False,False,delete,True,0,4.47,False,None
de182cb7-e62d-426e-8367-e1683d0caba7,2025-10-20 23:33:00,23,USR-0127,WS-002,189.23.106.75,EU-Central,EU-Central,False,False,write,True,0,243.49,False,None
bee197ba-0f76-4dbe-88d7-873ee6998af9,2025-10-20 23:37:16,23,USR-0051,WS-008,169.84.17.232,South-America,South-America,False,False,delete,True,0,8.22,False,None
f353e676-e219-4b86-bbd6-25d75c1388db,2025-10-20 23:40:18,23,USR-0113,WS-020,51.85.240.13,Asia-Pacific,Asia-Pacific,False,False,read,True,0,7.19,False,None
605f6ff3-59f4-4317-916f-d899d4391a95,2025-10-20 23:50:23,23,USR-0064,WS-014,21.76.117.166,US-West,Asia-Pacific,True,False,admin,True,0,9.02,True,privilege_escalation
b27f899e-986f-4ca4-8044-761931d42a4b,2025-10-20 23:51:27,23,USR-0048,WS-019,144.132.178.48,US-West,US-West,False,False,admin,True,0,335.67,False,None
4e87d51b-8313-4e94-91aa-d66a36d4f7aa,2025-10-21 00:00:25,0,USR-0129,WS-001,83.125.237.140,EU-Central,EU-Central,False,False,admin,True,0,46.61,False,None
82f4b8ab-549d-4609-996a-138b10620d3b,2025-10-21 00:01:25,0,USR-0051,WS-015,32.51.37.96,South-America,South-America,False,False,admin,True,0,4.88,False,None
7681a7df-474b-4760-8b88-6fe129e6451f,2025-10-21 00:03:53,0,USR-0113,WS-009,57.9.246.168,Asia-Pacific,Asia-Pacific,False,False,write,True,0,4.52,False,None
26c23d51-c55b-4aa1-b709-a6f5ee9e0ab7,2025-10-21 00:04:56,0,USR-0081,WS-004,86.5.145.3,US-West,US-West,False,False,read,True,0,349.59,False,None
74def642-767a-4f9b-83be-16889b72c84a,2025-10-21 00:06:17,0,USR-0198,WS-018,189.222.96.113,South-America,South-America,False,False,write,True,0,25.6,False,None
b99f41d8-1269-42c4-a4b7-4169d9dbebdd,2025-10-21 00:08:46,0,USR-0110,WS-018,15.221.21.232,US-East,US-East,False,False,delete,True,0,89.45,False,None
dd8e9989-dd67-47d7-8694-ff26111e8cf7,2025-10-21 00:10:33,0,USR-0150,WS-018,85.190.105.223,US-West,US-West,False,False,write,True,0,556.47,False,None
63b14156-515e-47c0-90ba-c37c25eec470,2025-10-21 00:12:41,0,USR-0113,WS-010,206.12.254.81,Asia-Pacific,Asia-Pacific,False,False,read,True,0,2.91,False,None
40576b98-d574-499e-a104-7bdcbb6904df,2025-10-21 00:20:11,0,USR-0127,WS-020,79.194.196.215,EU-Central,EU-Central,False,False,read,True,0,162.23,False,None
b9a9d47c-251a-425d-a944-ef23f72fdb4a,2025-10-21 00:26:50,0,USR-0051,WS-015,90.85.206.16,South-America,South-America,False,False,admin,True,0,5.33,False,None
c5bb9409-527c-44b7-a9f3-97dd8dc5204d,2025-10-21 00:30:20,0,USR-0129,WS-011,16.132.49.210,EU-Central,EU-Central,False,False,read,True,0,51.19,False,None
614d4fb4-2206-4b72-b27e-f183d3ef9b6c,2025-10-21 00:45:35,0,USR-0023,WS-009,138.134.141.67,US-East,Asia-Pacific,True,False,admin,True,4,10.88,True,privilege_escalation
e8bd9f05-c780-4c1c-82b1-be4cccaaf00f,2025-10-21 00:47:22,0,USR-0150,WS-015,96.214.55.110,US-West,US-West,False,False,delete,True,0,623.24,False,None
2ea1e804-0c6e-4f53-8ff0-516a77c97b5a,2025-10-21 00:48:32,0,USR-0007,WS-010,176.44.91.234,US-West,US-West,False,False,admin,True,0,5.78,False,None
76898984-8d61-4cce-861f-6311cd335bb4,2025-10-21 00:51:01,0,USR-0198,WS-008,204.96.235.136,South-America,South-America,False,False,admin,True,0,19.18,False,None
0a0ff966-2a6e-4a06-9abf-44579a4ec7c3,2025-10-21 00:51:17,0,USR-0007,WS-012,51.111.185.48,US-West,US-West,False,False,delete,True,0,10.06,False,None
d0d18a12-7ce0-439b-90df-40971d58b0a9,2025-10-21 00:52:53,0,USR-0023,WS-013,22.44.225.40,Asia-Pacific,Asia-Pacific,False,False,admin,True,0,17.68,False,None
88236a26-f0cd-4d21-9f33-a85786a02329,2025-10-21 00:53:23,0,USR-0101,WS-008,137.196.147.1,US-West,US-West,False,False,delete,False,3,444.46,False,None
38ede62b-756c-4d38-b3b1-41144208df47,2025-10-21 00:53:49,0,USR-0163,WS-003,192.60.147.115,US-East,US-East,False,False,write,True,0,271.56,False,None
9ade3898-8a14-43a5-9d9b-b2e4d0be5c39,2025-10-21 00:55:09,0,USR-0172,WS-006,39.78.103.155,US-East,US-East,False,False,delete,True,0,4.98,False,None
112a1331-d333-4bea-b6b7-6811549a60a0,2025-10-21 01:01:38,1,USR-0163,WS-007,183.69.58.92,US-East,US-East,False,False,admin,True,0,348.53,False,None
12f0a435-7b20-4d5c-9a09-86cf844d2dc4,2025-10-21 01:03:58,1,USR-0196,WS-005,31.201.188.136,US-West,US-West,False,False,admin,True,0,111.26,False,None
08b768fc-a73e-4355-86c7-0118e08bb619,2025-10-21 01:07:00,1,USR-0131,WS-016,103.85.31.38,US-West,US-West,False,False,admin,True,0,117.88,False,None
0a488fe5-22ab-43a4-b65f-37bac39a4069,2025-10-21 01:08:47,1,USR-0101,WS-007,184.111.244.102,US-West,US-West,False,False,delete,True,0,383.58,False,None
b18eeb7f-a137-43c9-b1ac-40bcdb727b7b,2025-10-21 01:12:02,1,USR-0100,WS-002,203.172.3.160,US-West,US-West,False,False,read,True,0,713.78,False,None
c849090f-8402-43c2-9241-ce3047a38520,2025-10-21 01:12:23,1,USR-0011,WS-003,174.136.127.90,Asia-Pacific,Asia-Pacific,False,False,read,True,0,4.07,False,None
6caf3d32-4749-4848-b3ff-ba52fd30ba3b,2025-10-21 01:18:09,1,USR-0113,WS-013,11.18.134.103,Asia-Pacific,Asia-Pacific,False,False,write,True,0,7.92,False,None
2bcc50f0-37a1-429e-9c1e-2691a7fee816,2025-10-21 01:26:53,1,USR-0059,WS-017,74.142.199.226,US-West,US-West,False,False,write,True,0,1332.41,False,None
6c39dfff-067d-4adf-8b00-f6bce1fcb3ec,2025-10-21 01:30:51,1,USR-0031,WS-020,116.60.140.180,Asia-Pacific,Asia-Pacific,False,False,write,True,0,249.56,False,None
dd490dee-9dd8-4694-8082-d2c60b090816,2025-10-21 01:31:39,1,USR-0070,WS-013,70.69.65.76,US-West,US-West,False,False,admin,True,0,234.44,False,None
f312bd48-8944-4679-bd12-a9389a7dc9a8,2025-10-21 01:37:10,1,USR-0175,WS-005,161.222.183.45,Asia-Pacific,Asia-Pacific,False,False,read,True,0,31.54,False,None
87efaefa-83b8-4dfe-b49b-54c496cd1a04,2025-10-21 01:41:15,1,USR-0129,WS-016,70.220.243.239,EU-Central,EU-Central,False,False,delete,True,0,47.04,False,None
8b501432-60e3-4c47-a7e3-3639f72d1454,2025-10-21 01:55:08,1,USR-0073,WS-019,47.191.239.50,US-East,US-East,False,False,delete,True,0,233.04,False,None
10c84800-6e55-4807-b55e-6dedc1d72efd,2025-10-21 01:59:17,1,USR-0065,WS-011,33.233.246.227,EU-Central,EU-Central,False,False,delete,True,0,534.28,False,None
43fef231-1976-47f3-a666-304e15e81a7a,2025-10-21 01:59:27,1,USR-0110,WS-020,218.87.158.252,US-East,US-East,False,False,delete,True,0,122.84,False,None
521d3db0-87d7-4142-a98c-e25180930ca3,2025-10-21 02:09:00,2,USR-0128,WS-005,16.155.7.130,Asia-Pacific,Asia-Pacific,False,False,write,True,0,285.89,False,None
4b0bc7a5-42ef-4bbb-8910-383d058e5d3a,2025-10-21 02:12:51,2,USR-0007,WS-007,220.222.236.136,US-West,US-West,False,False,write,False,8,8.32,False,None
17944a31-32ab-44ef-a892-9645eb7a5ec0,2025-10-21 02:12:53,2,USR-0113,WS-009,94.213.109.131,Asia-Pacific,Asia-Pacific,False,False,delete,True,0,4.77,False,None
aa561e75-03b5-460c-8958-6fae51a01408,2025-10-21 02:15:52,2,USR-0069,WS-006,67.146.97.25,US-West,US-West,False,False,read,True,0,5.59,False,None
4127073f-6d40-48b2-b5c9-13ad1cc38758,2025-10-21 02:19:46,2,USR-0101,WS-010,25.219.54.99,US-West,US-West,False,False,write,True,0,452.15,False,None
042e4417-2f79-4b62-9ff2-b3057aab90b4,2025-10-21 02:21:56,2,USR-0007,WS-020,116.22.21.214,US-West,US-West,False,False,admin,True,0,5.26,False,None
eacfc418-d2df-4d4a-a43f-5bb9262ff2ef,2025-10-21 02:25:31,2,USR-0026,WS-004,106.37.15.56,EU-Central,EU-Central,False,False,read,True,0,5.05,False,None
ce7fe273-2ffb-4b9d-be74-f85da6647a28,2025-10-21 02:27:31,2,USR-0146,WS-010,151.126.111.170,South-America,South-America,False,False,write,True,0,19.67,False,None
e6209b65-3e35-4b22-96c3-65d1b23b698f,2025-10-21 02:32:16,2,USR-0031,WS-009,139.175.245.99,Asia-Pacific,Asia-Pacific,False,False,read,True,0,369.95,False,None
7e564f2b-c160-46a0-9e55-40ea4d8cb000,2025-10-21 02:34:03,2,USR-0069,WS-014,62.249.60.131,US-West,US-West,False,False,delete,True,0,0.64,False,None
b5c7ab3c-3818-429b-947c-86391e0509da,2025-10-21 02:37:54,2,USR-0007,WS-011,66.117.24.210,US-West,US-West,False,False,admin,True,0,5.54,False,None
f8928169-6b7e-4b56-884c-ae9e356e263e,2025-10-21 02:38:39,2,USR-0094,WS-005,44.124.161.149,South-America,South-America,False,False,write,True,0,35.9,False,None
7d8e6f2b-4d81-4be5-a272-6fd58cf3b2f3,2025-10-21 02:47:14,2,USR-0056,WS-006,199.194.146.116,South-America,South-America,False,False,admin,True,0,7.18,False,None
3a18ec1d-df3d-4c36-aadf-12dae825cf3a,2025-10-21 02:56:25,2,USR-0113,WS-009,130.74.245.148,US-West,Asia-Pacific,True,False,delete,True,0,4.89,False,None
c157f9d8-797e-4cc6-87e8-4dc714404582,2025-10-21 02:58:57,2,USR-0114,WS-016,48.216.247.128,South-America,South-America,False,False,admin,True,0,160.78,False,None
351ce9dd-fb36-4d94-9314-845dd3c51be3,2025-10-21 03:03:23,3,USR-0019,WS-001,120.37.72.145,Asia-Pacific,Asia-Pacific,False,False,admin,True,0,96.17,False,None
bb1c01ef-76ba-4986-ba88-a726ff9e70c6,2025-10-21 03:05:07,3,USR-0155,WS-019,183.36.237.138,EU-Central,South-America,True,False,admin,True,0,1.74,False,None
b0eed443-d350-4a5b-9cea-6e37b21a2fd9,2025-10-21 03:06:10,3,USR-0198,WS-009,90.199.216.63,South-America,South-America,False,False,admin,True,0,20.53,False,None
1ec47076-9219-4236-bb22-150f451ba839,2025-10-21 03:07:45,3,USR-0009,WS-003,75.188.47.58,Asia-Pacific,Asia-Pacific,False,False,read,False,3,10.19,False,None
6ea466aa-3a57-45fe-aeef-2289b0424563,2025-10-21 03:08:45,3,USR-0027,WS-018,180.37.232.232,South-America,South-America,False,False,read,True,0,321.69,True,data_exfiltration
55190f85-d2f3-4aa3-8268-ea9ca285b288,2025-10-21 03:09:06,3,USR-0107,WS-020,55.32.46.243,South-America,South-America,False,False,write,True,0,2962.79,False,None
dc14bc41-4808-4eb9-b30c-78b44ad2259f,2025-10-21 03:11:13,3,USR-0069,WS-011,47.84.244.184,US-West,US-West,False,False,write,False,9,4.62,True,brute_force
efe5297d-76dd-46bc-abfd-d9698a6c4c5b,2025-10-21 03:13:23,3,USR-0110,WS-007,135.123.13.78,US-East,US-East,False,False,read,False,2,33.56,False,None
acd76ace-b225-4d34-a052-f505373b4314,2025-10-21 03:19:31,3,USR-0134,WS-013,195.159.233.220,Asia-Pacific,Asia-Pacific,False,False,admin,False,3,499.11,False,None
0b18a18c-895d-4b8f-92d3-ac492aef1484,2025-10-21 03:21:30,3,USR-0066,WS-016,51.150.118.33,US-West,US-West,False,False,admin,True,0,1.96,False,None
346b1dcf-4564-4ea3-9d86-900830db42c6,2025-10-21 03:23:42,3,USR-0122,WS-010,19.154.254.192,US-East,US-East,False,False,admin,True,0,40.72,False,None
19f9d723-2909-4215-a94b-40eea131a014,2025-10-21 03:31:02,3,USR-0054,WS-012,61.57.25.36,Asia-Pacific,Asia-Pacific,False,False,write,True,0,477.73,False,None
1390f177-9919-4c1a-a2b9-d6f081b164c6,2025-10-21 03:31:25,3,USR-0147,WS-006,32.197.49.108,Asia-Pacific,Asia-Pacific,False,False,admin,True,0,9.33,False,None
f5300251-ea94-4717-bc9f-e5f0386e7c66,2025-10-21 03:33:06,3,USR-0040,WS-010,27.161.30.112,Asia-Pacific,Asia-Pacific,False,False,delete,True,0,122.43,False,None
d62296d1-fd54-4667-a33c-7539a1570ada,2025-10-21 03:35:36,3,USR-0093,WS-002,104.52.82.25,Asia-Pacific,Asia-Pacific,False,False,delete,True,0,71.2,False,None
a1c2a4b6-da49-4818-b8ce-d1d42396a7fe,2025-10-21 03:38:15,3,USR-0172,WS-006,170.10.253.241,US-East,US-East,False,False,delete,True,0,4.32,False,None
3a808b19-8ba9-4ebe-87c2-46d0b5eda58f,2025-10-21 03:38:36,3,USR-0131,WS-002,137.122.35.185,US-West,US-West,False,False,admin,True,0,289.63,False,None
9e5dd590-fd35-4b95-9d0c-3faad3b471b6,2025-10-21 03:39:46,3,USR-0110,WS-012,207.177.250.233,US-East,US-East,False,False,delete,True,0,62.72,False,None
973ba9f6-3dfa-43b3-beb5-5fcf9ba21031,2025-10-21 03:40:34,3,USR-0139,WS-002,165.129.50.207,US-East,US-East,False,False,read,True,0,56.89,False,None
c94527d5-9c94-4b0b-ab82-7d4c03e9a965,2025-10-21 03:42:08,3,USR-0142,WS-013,70.218.72.106,EU-Central,EU-Central,False,False,read,True,0,347.87,False,None
f4efbfc3-1d63-4bdf-a97f-c52a19e5412c,2025-10-21 03:43:12,3,USR-0139,WS-002,53.222.16.229,US-East,US-East,False,False,admin,True,0,58.19,False,None
639f78ba-6a6d-45d1-b59b-fea0e3cc2b7b,2025-10-21 03:45:50,3,USR-0024,WS-012,208.107.143.36,US-East,US-East,False,False,write,True,0,3.59,False,None
209dfd38-aee8-4354-9700-b9598b58d085,2025-10-21 03:46:41,3,USR-0017,WS-015,184.74.254.67,South-America,South-America,False,False,admin,True,0,141.18,False,None
322669f6-24fd-4f87-84d8-e4766189a5e3,2025-10-21 03:47:00,3,USR-0180,WS-018,124.158.138.183,Asia-Pacific,Asia-Pacific,False,False,delete,True,0,15.03,False,None
aa497cee-d9c7-44cf-88c4-9c3db2308645,2025-10-21 03:47:19,3,USR-0196,WS-007,209.198.19.85,US-West,US-West,False,False,read,True,0,84.67,False,None
95439959-7657-4db9-81d7-5d0f69a3cb14,2025-10-21 03:56:15,3,USR-0181,WS-017,178.223.183.48,US-East,US-East,False,False,delete,True,0,70.23,False,None
77ba7658-acd7-4d8b-86dd-c5d73c9f8642,2025-10-21 03:56:47,3,USR-0155,WS-011,190.70.48.250,South-America,South-America,False,False,write,True,0,2.71,False,None
a0c9b7b5-3666-47bc-831d-3132319259b9,2025-10-21 03:57:04,3,USR-0146,WS-010,169.79.57.215,South-America,South-America,False,False,admin,True,0,28.15,False,None
704e4378-44c7-4d0a-a529-9cfd953ee886,2025-10-21 04:01:35,4,USR-0009,WS-008,56.251.225.195,Asia-Pacific,Asia-Pacific,False,False,read,True,0,9.24,False,None
e6148225-a985-4bc6-8da3-e16692ba4fbd,2025-10-21 04:02:03,4,USR-0103,WS-003,57.101.166.3,South-America,South-America,False,False,delete,True,0,6.36,False,None
42656f10-cda6-4006-b567-68ee63493662,2025-10-21 04:05:41,4,USR-0016,WS-010,139.148.96.124,US-West,US-West,False,False,delete,False,1,13.67,False,None
62c7cf4f-96cf-40d5-989e-b1f074901233,2025-10-21 04:05:52,4,USR-0103,WS-001,211.163.77.82,South-America,South-America,False,False,delete,True,0,4.52,False,None
41039aa2-22e7-4769-a1f3-09b5c762ea29,2025-10-21 04:05:55,4,USR-0096,WS-010,129.94.26.229,US-West,US-West,False,False,delete,False,3,5.44,False,None
ba6ac529-93c2-4537-9825-318e7d678320,2025-10-21 04:06:31,4,USR-0113,WS-020,77.115.101.183,Asia-Pacific,Asia-Pacific,False,False,delete,True,0,3.59,False,None
91aac674-e687-41f8-8159-c01d8595a849,2025-10-21 04:07:14,4,USR-0143,WS-001,15.8.123.106,Asia-Pacific,Asia-Pacific,False,False,admin,True,0,21.0,False,None
d6f473db-6b6f-411c-b658-80fdada417c0,2025-10-21 04:07:14,4,USR-0199,WS-001,152.223.152.229,EU-Central,EU-Central,False,False,admin,True,0,11.29,False,None
af8dca0d-31a1-4be5-870d-884d40e955a1,2025-10-21 04:08:43,4,USR-0157,WS-009,99.143.247.143,Asia-Pacific,Asia-Pacific,False,False,write,True,0,8.67,False,None
8deeb1fb-d4d7-4238-8b00-c1e48c547381,2025-10-21 04:13:48,4,USR-0013,WS-003,178.77.40.63,Asia-Pacific,Asia-Pacific,False,False,read,True,0,9.35,False,None
12cbca2c-5c90-44db-b5b5-ef3c93e7e78f,2025-10-21 04:14:37,4,USR-0113,WS-018,61.45.66.32,EU-Central,Asia-Pacific,True,False,read,True,0,4.45,False,None
d787d99d-4f3d-42f8-881d-0de24bf7a26e,2025-10-21 04:16:17,4,USR-0023,WS-004,198.164.29.223,Asia-Pacific,Asia-Pacific,False,False,read,True,0,356.83,True,data_exfiltration
62c408e4-bc86-45db-86b7-3abe2baad688,2025-10-21 04:17:15,4,USR-0128,WS-008,45.37.37.159,Asia-Pacific,Asia-Pacific,False,False,delete,True,0,285.42,False,None
0e7d1db6-cdd5-40a1-9b3c-5d53ee1d7fc2,2025-10-21 04:19:38,4,USR-0027,WS-001,27.135.94.158,South-America,South-America,False,False,write,True,0,5.08,False,None
08bbe2e2-df6c-4479-908f-17ce8dfbb45c,2025-10-21 04:19:48,4,USR-0114,WS-010,33.72.10.205,South-America,South-America,False,False,write,True,0,176.69,False,None
ba030ec2-8fa1-430d-a1f2-22917c390e03,2025-10-21 04:20:38,4,USR-0127,WS-019,77.65.131.239,US-East,EU-Central,True,False,delete,True,0,164.69,False,None
58e947b5-a3c0-47ca-8a26-8b2ae777746d,2025-10-21 04:26:25,4,USR-0198,WS-007,72.43.105.207,South-America,South-America,False,False,delete,True,0,24.8,False,None
320db231-69f4-4834-8408-16248a960940,2025-10-21 04:32:31,4,USR-0183,WS-016,147.37.255.223,South-America,South-America,False,False,delete,True,0,264.15,False,None
32f915fc-5e5e-4dd2-b19b-b50cbcac5459,2025-10-21 04:32:34,4,USR-0042,WS-013,164.116.98.231,US-West,US-West,False,False,read,True,0,64.93,False,None
3981726b-517b-4ae9-b759-37f86471f48a,2025-10-21 04:32:56,4,USR-0005,WS-005,156.161.11.236,US-East,US-East,False,False,admin,True,0,66.91,False,None
90417e34-aac3-452d-8c7c-33e525de840f,2025-10-21 04:33:03,4,USR-0069,WS-020,18.163.7.233,US-West,US-West,False,False,delete,True,0,5.3,False,None
8c832428-328c-4146-a5bd-8d56b63fe207,2025-10-21 04:33:08,4,USR-0075,WS-008,202.134.176.184,EU-Central,EU-Central,False,False,admin,True,0,7.17,False,None
0bf1aaf4-010b-4d7d-b9f3-4db6704647e4,2025-10-21 04:33:31,4,USR-0082,WS-002,28.155.131.6,US-East,US-East,False,False,admin,True,0,4.26,False,None
2a3cb479-79d0-451b-9c3e-93498c8ece74,2025-10-21 04:33:57,4,USR-0003,WS-018,223.198.111.125,Asia-Pacific,Asia-Pacific,False,False,read,True,0,5.18,False,None
cf458857-b682-459d-a22d-ca405252517f,2025-10-21 04:37:27,4,USR-0046,WS-013,107.74.214.79,South-America,EU-Central,True,True,admin,True,0,197.77,True,session_hijacking
0a021659-7fa1-4201-b8e7-03bd488d7356,2025-10-21 04:38:49,4,USR-0179,WS-008,30.228.30.172,US-West,US-West,False,False,write,True,0,1.72,False,None
010d16ab-f7c5-4ea2-851e-b82282980362,2025-10-21 04:39:26,4,USR-0172,WS-016,46.210.29.198,US-East,US-East,False,False,read,True,0,136.51,True,data_exfiltration
ca7b01b1-4efa-4a16-a27e-fc6a59913bb6,2025-10-21 04:40:19,4,USR-0173,WS-016,117.247.11.150,US-East,US-East,False,False,read,True,0,2.45,False,None
f3754ab2-d46b-49bd-a557-6fb446aefce8,2025-10-21 04:41:05,4,USR-0111,WS-018,54.84.70.196,US-East,US-East,False,False,delete,True,0,14.05,False,None
46107f29-7bab-4f00-aa44-16c584793e51,2025-10-21 04:42:10,4,USR-0129,WS-016,147.255.185.177,EU-Central,EU-Central,False,False,read,True,0,57.44,False,None
f937eb67-795c-4ebd-a90f-8206c06a53d0,2025-10-21 04:42:33,4,USR-0166,WS-014,180.87.141.37,US-West,US-West,False,False,write,True,0,21.32,False,None
008bc408-ad92-421e-b3ab-d954836fcba0,2025-10-21 04:43:49,4,USR-0156,WS-016,133.7.116.138,US-West,US-West,False,False,read,True,0,419.56,False,None
83f887de-01bf-4917-a86a-3c7ddcf108af,2025-10-21 04:44:49,4,USR-0013,WS-016,214.1.33.145,Asia-Pacific,Asia-Pacific,False,False,read,True,0,10.54,False,None
d83169b4-7feb-4cb6-a54d-4453b05e7150,2025-10-21 04:46:24,4,USR-0011,WS-004,36.67.145.225,Asia-Pacific,Asia-Pacific,False,False,write,True,0,5.34,False,None
e3725640-77c8-4793-8ebd-163bf2577161,2025-10-21 04:47:37,4,USR-0031,WS-019,23.114.248.135,Asia-Pacific,Asia-Pacific,False,False,write,True,0,272.45,False,None
7e6a823a-67fd-421e-be02-52b74c9257ff,2025-10-21 04:47:44,4,USR-0035,WS-018,219.133.74.146,South-America,South-America,False,False,write,True,0,93.96,False,None
a1d3eaca-7821-4dd9-a882-cc838b5ca895,2025-10-21 04:47:57,4,USR-0100,WS-001,48.4.207.34,South-America,US-West,True,True,delete,True,0,609.85,False,None
4a9a72e2-8b40-4f6a-8e25-ff37b450a68f,2025-10-21 04:49:36,4,USR-0092,WS-008,149.249.50.52,US-East,US-East,False,False,admin,True,0,132.43,False,None
810675dd-85bb-4d9b-af29-cde1129b1bac,2025-10-21 04:50:26,4,USR-0069,WS-018,58.188.208.79,US-West,US-West,False,False,admin,True,0,4.14,False,None
8e4e0285-5940-43a4-814b-6fb2af753fbc,2025-10-21 04:51:27,4,USR-0121,WS-019,163.87.191.138,US-East,US-East,False,False,delete,True,0,169.42,False,None
877c43dd-e6a4-45bd-8b12-93b2e9545a87,2025-10-21 04:51:34,4,USR-0179,WS-016,96.211.204.38,EU-Central,US-West,True,False,read,True,0,4.92,True,credential_sharing
3a866dc3-ddff-4a2b-bebb-e1adba1a9ef9,2025-10-21 04:53:16,4,USR-0042,WS-014,200.250.104.177,US-West,US-West,False,False,write,True,0,123.3,False,None
d3840e9c-a632-4876-bf16-28458dd928fe,2025-10-21 04:56:37,4,USR-0121,WS-017,129.94.130.241,US-East,US-East,False,False,read,True,0,322.68,False,None
945975c1-c356-4816-910d-910459d1759a,2025-10-21 04:59:15,4,USR-0046,WS-018,213.137.199.207,EU-Central,EU-Central,False,False,admin,True,0,56.98,False,None
